2022-02-19 13:50:01,804 django.server 157 INFO     "GET / HTTP/1.1" 200 129
2022-02-19 13:50:07,653 django.server 157 INFO     "GET /admin/ HTTP/1.1" 200 11813
2022-02-19 13:50:10,609 django.server 157 INFO     "GET /admin/logout/ HTTP/1.1" 200 4878
2022-02-19 13:50:18,172 django.request 230 WARNING  Not Found: /accounts/
2022-02-19 13:50:18,172 django.server 157 WARNING  "GET /accounts/ HTTP/1.1" 404 4855
2022-02-19 13:50:22,788 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 200 1416
2022-02-19 13:50:37,576 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:50:37,651 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:53:27,676 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 13:53:55,844 django.server 157 INFO     "POST /accounts/register/ HTTP/1.1" 200 1598
2022-02-19 13:54:08,276 django.server 157 INFO     "POST /accounts/register/ HTTP/1.1" 200 1598
2022-02-19 13:54:27,933 django_python3_ldap.ldap 184 WARNING  LDAP bind failed: LDAPInvalidCredentialsResult - 49 - invalidCredentials - None - None - bindResponse - None
2022-02-19 13:54:28,057 django.server 157 INFO     "POST /accounts/register/ HTTP/1.1" 302 0
2022-02-19 13:54:28,077 django.server 157 INFO     "GET / HTTP/1.1" 200 129
2022-02-19 13:57:35,907 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:57:36,027 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 14:00:03,985 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 14:03:12,422 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 302 0
2022-02-19 14:03:12,440 django.server 157 INFO     "GET / HTTP/1.1" 200 129
2022-02-19 14:03:14,235 django.server 157 INFO     "GET / HTTP/1.1" 200 129
2022-02-19 14:03:21,639 django.server 157 INFO     "GET /admin/interview/candidate/ HTTP/1.1" 302 0
2022-02-19 14:03:21,780 django.server 157 INFO     "GET /admin/login/?next=/admin/interview/candidate/ HTTP/1.1" 200 6123
2022-02-19 14:03:26,073 django.server 157 INFO     "GET /admin/ HTTP/1.1" 302 0
2022-02-19 14:03:26,102 django.server 157 INFO     "GET /admin/login/?next=/admin/ HTTP/1.1" 200 6083
2022-02-19 14:03:28,704 django_python3_ldap.ldap 181 INFO     LDAP connect succeeded
2022-02-19 14:03:28,746 django_python3_ldap.ldap 76 INFO     LDAP user lookup succeeded
2022-02-19 14:03:28,758 django.server 157 INFO     "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
2022-02-19 14:03:28,785 django.server 157 INFO     "GET /admin/ HTTP/1.1" 200 11813
2022-02-19 14:03:33,226 django.server 157 INFO     "GET /admin/logout/ HTTP/1.1" 200 4878
2022-02-19 14:03:38,686 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 200 1416
2022-02-19 14:03:51,692 django.server 157 INFO     "GET /accounts/login/ HTTP/1.1" 200 812
2022-02-19 14:03:54,302 django_python3_ldap.ldap 181 INFO     LDAP connect succeeded
2022-02-19 14:03:54,318 django_python3_ldap.ldap 76 INFO     LDAP user lookup succeeded
2022-02-19 14:03:54,329 django.server 157 INFO     "POST /accounts/login/ HTTP/1.1" 302 0
2022-02-19 14:03:54,338 django.server 157 INFO     "GET / HTTP/1.1" 200 129
2022-02-19 14:04:03,407 django.server 157 INFO     "GET /admin/ HTTP/1.1" 200 11813
